month,day,stone_name,color,meaning,source_note
4,20,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,21,ブルームーンストーン,,家族の絆・幸運・希望,8740.jp
4,21,スタールビー,,情熱・勝利・純愛・勇気,8740.jp
4,21,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,22,ホワイトサファイア,,智恵・自信・純粋,8740.jp
4,22,アレキサンドライト,,高貴・情熱・秘めた想い,8740.jp
4,22,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,23,ルビー,,美・情熱・純愛・勇気・生命力・威厳,8740.jp
4,23,カラーチェンジサファイア,,二面性・知性・カリスマ,8740.jp
4,23,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,24,アパタイト,,絆・健康・つなぐ,8740.jp
4,24,バイカラーサファイア,,真実の愛・誠実・徳望,8740.jp
4,24,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,25,オレンジサファイア（ゴールデンサファイア）,,陽の光・前向き・ひらめき・新たな出会い,8740.jp
4,25,ホワイトサファイア,,智恵・自信・純粋,8740.jp
4,25,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,26,フローライト（レッド）,,平和・復活・洞察力,8740.jp
4,26,ルビー,,美・情熱・純愛・勇気・生命力・威厳,8740.jp
4,26,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,27,カーネリアン,,勇気・友情・連帯・喜び・落ち着き,8740.jp
4,27,ピンクダイヤモンド,,完全な愛・優美・可憐・最終決定,8740.jp
4,27,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,28,ルチルクォーツ,,金運・直感・幸福・情熱,8740.jp
4,28,ピンクサファイア,,恋愛成就・成功・誠実・明晰・慈愛,8740.jp
4,28,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,29,アメシスト,,高貴、誠実、心の平和、愛情,8740.jp
4,29,パパラチアサファイア,,信頼関係・パートナーシップ・誠実・慈悲・知恵,8740.jp
4,29,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
4,30,黒蝶真珠,,成功・自信・強い意志,8740.jp
4,30,オレンジサファイア（ゴールデンサファイア）,,陽の光・前向き・ひらめき・新たな出会い,8740.jp
4,30,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,1,ロンドンブルートパーズ,,知性・希望・友情・誠実,8740.jp
5,1,オレンジダイヤモンド,,調和・安らぎ,8740.jp
5,1,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,2,アコヤパール,,長寿・純潔・純粋無垢・円満,8740.jp
5,2,イエローダイヤモンド,,富・権力・金運・自信・完全,8740.jp
5,2,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,3,オパール,,希望・幸運・忍耐,8740.jp
5,3,イエローサファイア,,知性・真実・目標達成・行動力,8740.jp
5,3,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,4,スターサファイア,,誠実・叡智・希望,8740.jp
5,4,グリーンダイヤモンド,,再生・回復・恵み・健康,8740.jp
5,4,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,5,クリソベリルキャッツアイ,,驚嘆・魔除け,8740.jp
5,5,ルビー,,美・情熱・純愛・勇気・生命力・威厳,8740.jp
5,5,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,6,アレキサンドライト,,高貴・情熱・秘めた想い,8740.jp
5,6,グリーンサファイア,,知恵・平穏・慈愛・誠実・高潔・徳望,8740.jp
5,6,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,7,バイカラートルマリン,,平穏・調和・自信,8740.jp
5,7,ブルーダイヤモンド,,永遠の幸せ・知性・絆を深める,8740.jp
5,7,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,8,血赤珊瑚,,魔除け・長寿・安産,8740.jp
5,8,サファイア,,誠実・徳望・成功・慈愛,8740.jp
5,8,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,9,ムーンストーン,,健康・幸運・愛の予感,8740.jp
5,9,タンザナイト,,高貴・知性・誇り・冷静・希望・神秘,8740.jp
5,9,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,10,ホワイトトパーズ,,知恵・信頼・機知・潔白・未来への希望,8740.jp
5,10,パライバトルマリン,,勝利・真実・希望・前進・夢,8740.jp
5,10,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,11,レッドスピネル,,努力・発展・自信,8740.jp
5,11,パープルサファイア,,冷静・安定・余裕・慈悲・賢明,8740.jp
5,11,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,12,シーブルーカルセドニー,,共有・博愛・調和,8740.jp
5,12,バイオレットスターサファイア,,叡智・覚醒・運命・自信,8740.jp
5,12,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,13,スペサルティン（マンダリン）ガーネット,,秘めた情熱・活力・絆,8740.jp
5,13,ブラックダイヤモンド,,征服・自信・革新・超越,8740.jp
5,13,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,14,イエローサファイア,,知性・真実・目標達成・行動力,8740.jp
5,14,ブラウンダイヤモンド,,カリスマ性・威厳・たくましさ,8740.jp
5,14,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,15,マラカイト,,直感・洞察力・健康,8740.jp
5,15,アコヤパール,,長寿・純潔・純粋無垢・円満,8740.jp
5,15,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,16,サファイア,,誠実・徳望・成功・慈愛,8740.jp
5,16,スターサファイア,,誠実・叡智・希望,8740.jp
5,16,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,17,パープルサファイア,,冷静・安定・余裕・慈悲・賢明,8740.jp
5,17,スタールビー,,情熱・勝利・純愛・勇気,8740.jp
5,17,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,18,オニキス,,魔除け・成功・幸福,8740.jp
5,18,アレキサンドライト,,高貴・情熱・秘めた想い,8740.jp
5,18,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,19,アンバー,,長寿・繁栄・包容,8740.jp
5,19,カラーチェンジサファイア,,二面性・知性・カリスマ,8740.jp
5,19,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,20,白蝶真珠,,健康・長寿・無垢,8740.jp
5,20,バイカラーサファイア,,真実の愛・誠実・徳望,8740.jp
5,20,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,21,ブラックオパール,,自信・幸運・カリスマ,8740.jp
5,21,ホワイトサファイア,,智恵・自信・純粋,8740.jp
5,21,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,22,ラリマー,,平和・愛・変化,8740.jp
5,22,ルビー,,美・情熱・純愛・勇気・生命力・威厳,8740.jp
5,22,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,23,カラーチェンジガーネット,,繁栄・友愛,8740.jp
5,23,ピンクダイヤモンド,,完全な愛・優美・可憐・最終決定,8740.jp
5,23,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,24,アメトリン,,調和・安定・達成,8740.jp
5,24,ピンクサファイア,,恋愛成就・成功・誠実・明晰・慈愛,8740.jp
5,24,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,25,ピンクコーラル,,幸運・成功・愛情,8740.jp
5,25,パパラチアサファイア,,信頼関係・パートナーシップ・誠実・慈悲・知恵,8740.jp
5,25,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,26,レインボームーンストーン,,健康・幸運・恋の予感,8740.jp
5,26,オレンジサファイア（ゴールデンサファイア）,,陽の光・前向き・ひらめき・新たな出会い,8740.jp
5,26,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,27,ルチルクォーツ,,金運・直感・幸福・情熱,8740.jp
5,27,オレンジダイヤモンド,,調和・安らぎ,8740.jp
5,27,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,28,ホワイトジルコン,,生命力・永遠・平和,8740.jp
5,28,イエローダイヤモンド,,富・権力・金運・自信・完全,8740.jp
5,28,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,29,ガーネット,,真実・友愛・情熱・繁栄,8740.jp
5,29,イエローサファイア,,知性・真実・目標達成・行動力,8740.jp
5,29,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,30,パパラチアサファイア,,信頼関係・パートナーシップ・誠実・慈悲・知恵,8740.jp
5,30,グリーンダイヤモンド,,再生・回復・恵み・健康,8740.jp
5,30,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
5,31,イエロージルコン,,生命力・成功・富・安産,8740.jp
5,31,パパラチアサファイア,,信頼関係・パートナーシップ・誠実・慈悲・知恵,8740.jp
5,31,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,1,グリーンサファイア,,知恵・平穏・慈愛・誠実・高潔・徳望,8740.jp
6,1,スタールビー,,情熱・勝利・純愛・勇気,8740.jp
6,1,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,2,タンザナイト,,高貴・知性・誇り・冷静・希望・神秘,8740.jp
6,2,ブルーダイヤモンド,,永遠の幸せ・知性・絆を深める,8740.jp
6,2,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,3,パープルトルマリン,,直感・創造力・冷静,8740.jp
6,3,サファイア,,誠実・徳望・成功・慈愛,8740.jp
6,3,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,4,ダイアスポア（ズルタナイト）,,知性・願望・臨機応変,8740.jp
6,4,タンザナイト,,高貴・知性・誇り・冷静・希望・神秘,8740.jp
6,4,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,5,アメトリン,,調和・安定・達成,8740.jp
6,5,パライバトルマリン,,勝利・真実・希望・前進・夢,8740.jp
6,5,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,6,ボルダーオパール,,幸運・希望,8740.jp
6,6,パープルサファイア,,冷静・安定・余裕・慈悲・賢明,8740.jp
6,6,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,7,カラーチェンジサファイア,,二面性・知性・カリスマ,8740.jp
6,7,バイオレットスターサファイア,,叡智・覚醒・運命・自信,8740.jp
6,7,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,8,ウォーターメロントルマリン,,希望・潔白・クリエイティビティ,8740.jp
6,8,ブラックダイヤモンド,,征服・自信・革新・超越,8740.jp
6,8,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,9,白珊瑚,,健康・純粋・優しさ,8740.jp
6,9,ブラウンダイヤモンド,,カリスマ性・威厳・たくましさ,8740.jp
6,9,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,10,クオーツ（京都産）,,幸福・純粋・正義・浄化,8740.jp
6,10,ルビー,,美・情熱・純愛・勇気・生命力・威厳,8740.jp
6,10,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,11,パイロープガーネット,,真実・友愛・勝利,8740.jp
6,11,スターサファイア,,誠実・叡智・希望,8740.jp
6,11,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,12,モルガナイト,,優美・慈愛・清純・愛情,8740.jp
6,12,スタールビー,,情熱・勝利・純愛・勇気,8740.jp
6,12,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,13,オレンジトルマリン,,活力・健康・新しい出会い,8740.jp
6,13,アレキサンドライト,,高貴・情熱・秘めた想い,8740.jp
6,13,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,14,シトリン,,繁栄・富・希望・勇気,8740.jp
6,14,カラーチェンジサファイア,,二面性・知性・カリスマ,8740.jp
6,14,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,15,デマントイドガーネット,,勝利・真実・友情・忠実,8740.jp
6,15,バイカラーサファイア,,真実の愛・誠実・徳望,8740.jp
6,15,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,16,アウイナイト,,高貴・情熱・再生,8740.jp
6,16,ホワイトサファイア,,智恵・自信・純粋,8740.jp
6,16,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,17,パープルフローライト,,魔除け・チャンス・浄化,8740.jp
6,17,ルビー,,美・情熱・純愛・勇気・生命力・威厳,8740.jp
6,17,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,18,ゴールデンパール,,富・成熟・健康,8740.jp
6,18,ピンクダイヤモンド,,完全な愛・優美・可憐・最終決定,8740.jp
6,18,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,19,ファイアーオパール,,情熱・創造・恋,8740.jp
6,19,ピンクサファイア,,恋愛成就・成功・誠実・明晰・慈愛,8740.jp
6,19,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,20,バイカラーサファイア,,真実の愛・誠実・徳望,8740.jp
6,20,パパラチアサファイア,,信頼関係・パートナーシップ・誠実・慈悲・知恵,8740.jp
6,20,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,21,ロードライトガーネット,,繁栄・勝利・不変の愛・友愛,8740.jp
6,21,オレンジサファイア（ゴールデンサファイア）,,陽の光・前向き・ひらめき・新たな出会い,8740.jp
6,21,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,22,ピンクトパーズ,,誠実・友情・潔白・希望,8740.jp
6,22,オレンジダイヤモンド,,調和・安らぎ,8740.jp
6,22,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,23,オレンジダイヤモンド,,調和・安らぎ,8740.jp
6,23,イエローダイヤモンド,,富・権力・金運・自信・完全,8740.jp
6,23,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,24,インペリアルトパーズ,,友情・希望・直感,8740.jp
6,24,イエローサファイア,,知性・真実・目標達成・行動力,8740.jp
6,24,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,25,バイカラーゾイサイト,,絆・知性・包容力,8740.jp
6,25,グリーンダイヤモンド,,再生・回復・恵み・健康,8740.jp
6,25,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,26,アイオライト,,誠実・徳望・鎮静,8740.jp
6,26,エメラルド,,幸運・幸福・愛・健康・希望,8740.jp
6,26,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,27,パープルガーネット,,繁栄・勝利・不変の愛・友愛,8740.jp
6,27,グリーンサファイア,,知恵・平穏・慈愛・誠実・高潔・徳望,8740.jp
6,27,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,28,ベビーパール,,長寿・純潔・純粋無垢・円満,8740.jp
6,28,ブルーダイヤモンド,,永遠の幸せ・知性・絆を深める,8740.jp
6,28,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,29,ウォーターオパール,,幸運・生命力・アンチエイジング,8740.jp
6,29,サファイア,,誠実・徳望・成功・慈愛,8740.jp
6,29,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
6,30,ミスティックトパーズ,,チャーム・個性・希望,8740.jp
6,30,タンザナイト,,高貴・知性・誇り・冷静・希望・神秘,8740.jp
6,30,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,1,アルマンディンガーネット,,真実・誠実・友愛・健康,8740.jp
7,1,パライバトルマリン,,勝利・真実・希望・前進・夢,8740.jp
7,1,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,2,ピンクスピネル,,目標達成・好奇心・挑戦,8740.jp
7,2,パープルサファイア,,冷静・安定・余裕・慈悲・賢明,8740.jp
7,2,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,3,スフェーン,,成功・改革・永久不変,8740.jp
7,3,バイオレットスターサファイア,,叡智・覚醒・運命・自信,8740.jp
7,3,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,4,ツァボライト,,叡智・誠実・影響力,8740.jp
7,4, ブラックダイヤモンド,,征服・自信・革新・超越,8740.jp
7,4,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,5,パライバトルマリン,,勝利・真実・希望・前進・夢,8740.jp
7,5, ブラウンダイヤモンド,,カリスマ性・威厳・たくましさ,8740.jp
7,5,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,6,ラベンダーアメシスト,,平和・愛情・高貴,8740.jp
7,6, アコヤパール,,長寿・純潔・純粋無垢・円満,8740.jp
7,6,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,7,バロックパール,,守護・安産・芸術性,8740.jp
7,7, スターサファイア,,誠実・叡智・希望,8740.jp
7,7,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,8,レインボーフローライト,,ひらめき・知性・安らぎ,8740.jp
7,8, スタールビー,,情熱・勝利・純愛・勇気,8740.jp
7,8,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,9,レッドトルマリン,,希望・愛情・思慮深さ,8740.jp
7,9, アレキサンドライト,,高貴・情熱・秘めた想い,8740.jp
7,9,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,10,ピンクトルマリン,,愛情・希望・思いやり・思慮深さ,8740.jp
7,10, カラーチェンジサファイア,,二面性・知性・カリスマ,8740.jp
7,10,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,11,スファレライト,,調和・達成,8740.jp
7,11, バイカラーサファイア,,真実の愛・誠実・徳望,8740.jp
7,11,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,12,ペリドット,,平和・安心・絆,8740.jp
7,12, ホワイトサファイア,,智恵・自信・純粋,8740.jp
7,12,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,13,ブルージルコン,,安らぎ・夢想・可能性,8740.jp
7,13, パライバトルマリン,,勝利・真実・希望・前進・夢,8740.jp
7,13,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,14,ラベンダーヒスイ,,知恵・平穏・調和,8740.jp
7,14,ピンクダイヤモンド,,完全な愛・優美・可憐・最終決定,8740.jp
7,14,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,15,レッドベリル,,気品・幸福・聡明,8740.jp
7,15,ピンクサファイア,,恋愛成就・成功・誠実・明晰・慈愛,8740.jp
7,15,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,16,ピンクオパール,,真実・友情・希望,8740.jp
7,16,パパラチアサファイア,,信頼関係・パートナーシップ・誠実・慈悲・知恵,8740.jp
7,16,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,17,レモンクォーツ,,健康・幸福・知恵,8740.jp
7,17,オレンジサファイア（ゴールデンサファイア）,,陽の光・前向き・ひらめき・新たな出会い,8740.jp
7,17,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,18,グリーンアパタイト,,絆・つなぐ・成長,8740.jp
7,18,オレンジダイヤモンド,,調和・安らぎ,8740.jp
7,18,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,19,サンタマリアアフリカーナアクアマリン,,旅の安全・生命の源,8740.jp
7,19,イエローダイヤモンド,,富・権力・金運・自信・完全,8740.jp
7,19,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,20,バイオレットスターサファイア,,叡智・覚醒・運命・自信,8740.jp
7,20,イエローサファイア,,知性・真実・目標達成・行動力,8740.jp
7,20,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,21,ロードクロサイト,,真実の愛・夢・情熱・思いやり,8740.jp
7,21,グリーンダイヤモンド,,再生・回復・恵み・健康,8740.jp
7,21,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,22,クンツァイト,,可憐・無償の愛・純粋,8740.jp
7,22,エメラルド,,幸運・幸福・愛・健康・希望,8740.jp
7,22,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,23,グリーントルマリン,,幸福・安らか・健康,8740.jp
7,23,パパラチアサファイア,,信頼関係・パートナーシップ・誠実・慈悲・知恵,8740.jp
7,23,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,24,アクアマリン,,幸福・聡明・富貴,8740.jp
7,24,ブルーダイヤモンド,,永遠の幸せ・知性・絆を深める,8740.jp
7,24,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,25,ルベライト,,希望・愛情・思慮深さ,8740.jp
7,25,サファイア,,誠実・徳望・成功・慈愛,8740.jp
7,25,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,26,ローズクオーツ,,美・愛・優しさ,8740.jp
7,26,タンザナイト,,高貴・知性・誇り・冷静・希望・神秘,8740.jp
7,26,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,27,ヒスイ（ジェイド）,,幸運・利益・権威,8740.jp
7,27,パライバトルマリン,,勝利・真実・希望・前進・夢,8740.jp
7,27,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,28,コバルトブルーアパタイト,,調和・自信・協調・信頼,8740.jp
7,28,パープルサファイア,,冷静・安定・余裕・慈悲・賢明,8740.jp
7,28,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,29,カーネリアン,,勇気・友情・連帯・喜び・落ち着き,8740.jp
7,29,バイオレットスターサファイア,,叡智・覚醒・運命・自信,8740.jp
7,29,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,30,グリーンゾイサイト,,神秘・直感・永遠,8740.jp
7,30,ブラックダイヤモンド,,征服・自信・革新・超越,8740.jp
7,30,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
7,31,ターコイズ,,繁栄・成功・強運・旅の安全,8740.jp
7,31,ブラウンダイヤモンド,,カリスマ性・威厳・たくましさ,8740.jp
7,31,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
8,1,レッドアゲート（赤瑪瑙）,,生命力・子宝・勇敢・絆,8740.jp
8,1,アコヤパール,,長寿・純潔・純粋無垢・円満,8740.jp
8,1,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
8,2,マラカイト,,直感・洞察力・健康,8740.jp
8,2,スターサファイア,,誠実・叡智・希望,8740.jp
8,2,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
8,3,ラピスラズリ,,信頼・誠実・幸運・健康,8740.jp
8,3,スタールビー,,情熱・勝利・純愛・勇気,8740.jp
8,3,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
8,4,イエローダイヤモンド,,富・権力・金運・自信・完全,8740.jp
8,4,アレキサンドライト,,高貴・情熱・秘めた想い,8740.jp
8,4,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
8,5,グランディディエライト,,予知・冒険・未来,8740.jp
8,5,カラーチェンジサファイア,,二面性・知性・カリスマ,8740.jp
8,5,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
8,6,ブラウンダイヤモンド,,カリスマ性・威厳・たくましさ,8740.jp
8,6,バイカラーサファイア,,真実の愛・誠実・徳望,8740.jp
8,6,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
8,7,ブルーカルセドニー,,自信・思いやり・調和,8740.jp
8,7,ホワイトサファイア,,智恵・自信・純粋,8740.jp
8,7,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
8,8,ピンクサファイア,,恋愛成就・成功・誠実・明晰・慈愛,8740.jp
8,8,ルビー,,美・情熱・純愛・勇気・生命力・威厳,8740.jp
8,8,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
8,9,アパタイト,,絆・健康・つなぐ,8740.jp
